,Gênero musical favorito,Deseja gastar,Até quanto pretende gastar?,O quão longe gostaria de ir?,Gostaria de comer durante o passeio?,Qual o seu estado civil?,É religioso?,Tem filhos?,Gosta de esportes?,Quais esportes?,Torce para algum time?,Estilo de filme favorito:,Ponto de partida,Locais
245,7,FALSE,35,72,TRUE,2,TRUE,TRUE,TRUE,2,3,5,60,Benito Juarez
246,5,TRUE,41,80,FALSE,1,FALSE,TRUE,FALSE,2,1,7,39,Benito Juarez
247,5,TRUE,343,51,TRUE,2,TRUE,FALSE,TRUE,4,2,5,17,Benito Juarez
248,1,TRUE,316,26,FALSE,4,FALSE,TRUE,TRUE,5,4,5,18,Benito Juarez
249,7,TRUE,337,47,FALSE,3,TRUE,TRUE,TRUE,1,3,4,15,Benito Juarez
250,1,FALSE,171,34,TRUE,3,TRUE,TRUE,TRUE,5,1,3,57,Benito Juarez
251,4,TRUE,222,84,TRUE,1,TRUE,FALSE,FALSE,2,3,3,40,Benito Juarez
252,6,FALSE,202,91,FALSE,4,FALSE,FALSE,FALSE,3,2,5,56,Benito Juarez
253,4,FALSE,160,48,FALSE,4,TRUE,TRUE,FALSE,2,3,2,49,Benito Juarez
254,2,FALSE,228,6,TRUE,3,FALSE,FALSE,FALSE,2,4,4,26,Benito Juarez
255,1,TRUE,396,22,TRUE,2,FALSE,TRUE,TRUE,5,1,6,97,Benito Juarez
256,4,TRUE,437,1,FALSE,4,TRUE,TRUE,TRUE,3,1,3,8,Benito Juarez
257,2,FALSE,3,2,FALSE,3,FALSE,FALSE,FALSE,4,4,3,92,Benito Juarez
258,2,TRUE,163,53,FALSE,2,TRUE,TRUE,TRUE,1,4,1,7,Benito Juarez
259,2,TRUE,49,71,FALSE,1,TRUE,FALSE,TRUE,3,1,6,33,Benito Juarez
260,1,TRUE,317,72,TRUE,4,TRUE,FALSE,TRUE,3,3,4,84,Benito Juarez
261,5,TRUE,443,74,TRUE,4,FALSE,TRUE,TRUE,2,1,4,67,Benito Juarez
262,2,TRUE,128,2,TRUE,2,FALSE,FALSE,FALSE,2,1,4,25,Benito Juarez
263,4,TRUE,375,48,FALSE,3,TRUE,TRUE,TRUE,5,1,4,13,Benito Juarez
264,7,TRUE,416,62,FALSE,1,TRUE,TRUE,TRUE,1,1,4,10,Benito Juarez
265,4,TRUE,252,28,FALSE,1,FALSE,FALSE,FALSE,1,3,2,13,Benito Juarez
266,6,FALSE,162,77,TRUE,2,FALSE,TRUE,TRUE,5,4,3,24,Benito Juarez
267,5,FALSE,356,10,FALSE,3,TRUE,FALSE,FALSE,2,3,4,48,Benito Juarez
268,5,TRUE,87,100,FALSE,4,TRUE,FALSE,TRUE,2,4,6,91,Benito Juarez
269,4,FALSE,468,23,TRUE,3,TRUE,FALSE,TRUE,3,1,5,83,Benito Juarez
270,6,TRUE,117,37,FALSE,3,TRUE,FALSE,TRUE,1,3,3,25,Benito Juarez
271,1,TRUE,108,89,FALSE,3,TRUE,TRUE,FALSE,4,1,5,27,Benito Juarez
272,7,TRUE,167,14,FALSE,2,FALSE,FALSE,TRUE,5,1,2,75,Benito Juarez
273,7,TRUE,449,10,TRUE,3,FALSE,FALSE,TRUE,4,4,1,64,Benito Juarez
274,2,TRUE,66,57,FALSE,1,FALSE,TRUE,FALSE,2,4,5,26,Benito Juarez
275,4,FALSE,231,67,FALSE,3,TRUE,FALSE,TRUE,3,1,7,49,Benito Juarez
276,2,FALSE,127,96,FALSE,3,TRUE,FALSE,TRUE,3,3,3,65,Benito Juarez
277,5,TRUE,470,72,TRUE,3,FALSE,TRUE,TRUE,1,1,6,54,Benito Juarez
278,4,FALSE,478,36,FALSE,4,TRUE,TRUE,FALSE,4,2,5,20,Benito Juarez
279,1,FALSE,439,15,FALSE,1,FALSE,TRUE,FALSE,3,2,5,71,Benito Juarez
280,3,FALSE,150,25,FALSE,3,TRUE,FALSE,FALSE,2,3,4,33,Benito Juarez
281,3,FALSE,82,84,FALSE,4,TRUE,TRUE,TRUE,5,3,4,99,Benito Juarez
282,1,TRUE,181,73,FALSE,1,TRUE,TRUE,TRUE,1,2,2,32,Benito Juarez
283,2,TRUE,473,75,TRUE,3,FALSE,FALSE,FALSE,4,3,2,7,Benito Juarez
284,4,TRUE,101,91,TRUE,2,FALSE,FALSE,FALSE,3,2,1,73,Benito Juarez
285,5,TRUE,265,69,TRUE,3,FALSE,FALSE,FALSE,1,1,3,49,Benito Juarez
286,5,TRUE,145,96,FALSE,4,FALSE,TRUE,FALSE,3,1,6,88,Benito Juarez
287,1,TRUE,267,56,TRUE,4,TRUE,TRUE,TRUE,4,1,2,3,Benito Juarez
288,2,TRUE,300,69,FALSE,1,TRUE,FALSE,FALSE,5,4,2,57,Benito Juarez
289,1,TRUE,451,14,FALSE,4,FALSE,TRUE,TRUE,5,4,4,100,Benito Juarez
290,7,TRUE,262,92,FALSE,2,TRUE,TRUE,FALSE,4,1,2,92,Benito Juarez
291,7,TRUE,333,27,FALSE,3,FALSE,TRUE,FALSE,2,1,1,76,Benito Juarez
292,1,TRUE,242,14,FALSE,1,FALSE,TRUE,TRUE,1,1,2,86,Benito Juarez
293,3,FALSE,288,16,FALSE,2,TRUE,FALSE,FALSE,4,3,3,15,Benito Juarez
294,2,FALSE,408,65,FALSE,1,FALSE,TRUE,FALSE,5,1,1,88,Benito Juarez
295,4,TRUE,192,88,TRUE,1,FALSE,TRUE,TRUE,4,4,7,99,Benito Juarez
296,2,FALSE,65,59,TRUE,4,TRUE,TRUE,FALSE,1,4,2,98,Benito Juarez
297,4,TRUE,6,66,FALSE,3,FALSE,TRUE,TRUE,2,4,5,83,Benito Juarez
298,1,TRUE,409,87,TRUE,3,FALSE,TRUE,TRUE,2,3,2,14,Benito Juarez
299,1,TRUE,393,53,TRUE,3,FALSE,TRUE,TRUE,2,1,1,55,Benito Juarez
300,1,TRUE,88,14,FALSE,2,FALSE,TRUE,TRUE,4,4,3,75,Benito Juarez
301,1,TRUE,346,73,FALSE,4,FALSE,FALSE,FALSE,1,2,1,86,Benito Juarez
302,1,TRUE,477,98,FALSE,1,FALSE,TRUE,FALSE,1,1,2,13,Benito Juarez
303,5,FALSE,28,9,FALSE,3,TRUE,TRUE,TRUE,4,1,1,85,Benito Juarez
304,4,TRUE,241,12,TRUE,2,FALSE,TRUE,TRUE,2,2,4,58,Benito Juarez
305,1,TRUE,378,2,TRUE,4,TRUE,FALSE,TRUE,1,2,7,85,Benito Juarez
306,1,FALSE,273,89,TRUE,1,FALSE,TRUE,FALSE,1,1,3,25,Benito Juarez
307,5,TRUE,308,95,FALSE,3,TRUE,FALSE,FALSE,3,2,3,55,Benito Juarez
308,6,TRUE,334,78,TRUE,4,FALSE,TRUE,FALSE,5,4,5,45,Benito Juarez
309,5,FALSE,240,2,TRUE,3,TRUE,TRUE,FALSE,5,3,1,21,Benito Juarez
310,5,TRUE,129,18,TRUE,1,FALSE,TRUE,FALSE,2,3,3,54,Benito Juarez
311,4,TRUE,139,64,TRUE,2,FALSE,FALSE,TRUE,1,4,7,36,Benito Juarez
312,2,FALSE,214,59,TRUE,4,FALSE,FALSE,TRUE,1,4,7,93,Benito Juarez
313,3,TRUE,400,50,TRUE,1,TRUE,TRUE,FALSE,2,1,3,93,Benito Juarez
314,7,FALSE,89,68,FALSE,1,FALSE,TRUE,FALSE,2,1,1,39,Benito Juarez
315,6,FALSE,101,94,FALSE,1,TRUE,FALSE,FALSE,2,3,2,22,Benito Juarez
316,5,FALSE,194,61,FALSE,2,TRUE,TRUE,FALSE,3,3,3,82,Benito Juarez
317,2,FALSE,258,97,TRUE,3,FALSE,TRUE,FALSE,1,3,7,29,Benito Juarez
318,6,TRUE,3,59,FALSE,1,TRUE,TRUE,TRUE,2,3,5,45,Benito Juarez
319,3,FALSE,243,63,FALSE,3,FALSE,FALSE,TRUE,4,4,7,91,Benito Juarez
320,2,TRUE,259,67,FALSE,1,FALSE,FALSE,FALSE,4,3,2,49,Benito Juarez
321,7,TRUE,18,48,FALSE,1,TRUE,TRUE,TRUE,2,1,6,12,Benito Juarez
322,6,FALSE,303,37,FALSE,1,TRUE,TRUE,FALSE,1,2,2,70,Benito Juarez
323,5,TRUE,138,31,FALSE,3,TRUE,FALSE,TRUE,1,2,5,49,Benito Juarez
324,5,FALSE,344,15,TRUE,2,FALSE,FALSE,TRUE,4,1,2,56,Benito Juarez
325,6,FALSE,243,90,TRUE,4,TRUE,TRUE,TRUE,1,1,5,60,Benito Juarez
326,6,TRUE,174,25,FALSE,2,FALSE,TRUE,TRUE,3,1,5,49,Benito Juarez
327,2,TRUE,187,16,FALSE,2,FALSE,TRUE,TRUE,1,3,6,86,Benito Juarez
328,6,FALSE,43,97,FALSE,3,TRUE,FALSE,FALSE,1,3,4,66,Benito Juarez
329,3,FALSE,348,33,TRUE,1,TRUE,FALSE,TRUE,2,4,7,93,Benito Juarez
330,7,FALSE,6,13,TRUE,2,TRUE,TRUE,TRUE,5,4,5,83,Benito Juarez
331,3,FALSE,389,77,TRUE,4,TRUE,FALSE,FALSE,1,3,5,19,Benito Juarez
332,3,TRUE,301,46,TRUE,1,FALSE,FALSE,TRUE,1,2,1,3,Benito Juarez
333,7,FALSE,463,71,FALSE,2,FALSE,TRUE,FALSE,1,1,2,48,Benito Juarez
334,6,FALSE,47,44,FALSE,2,FALSE,FALSE,FALSE,2,2,2,63,Benito Juarez
335,5,FALSE,459,54,FALSE,3,TRUE,FALSE,TRUE,2,2,5,69,Benito Juarez
336,5,FALSE,356,27,FALSE,3,FALSE,TRUE,TRUE,3,4,5,32,Benito Juarez
337,1,TRUE,481,77,FALSE,3,FALSE,FALSE,TRUE,5,4,6,11,Benito Juarez
338,2,TRUE,454,12,TRUE,1,FALSE,TRUE,FALSE,1,1,5,51,Benito Juarez
339,1,FALSE,412,15,TRUE,3,FALSE,TRUE,TRUE,2,4,2,67,Benito Juarez
340,6,FALSE,18,25,FALSE,1,FALSE,FALSE,TRUE,4,1,7,18,Benito Juarez
341,5,FALSE,466,34,FALSE,2,TRUE,FALSE,TRUE,3,3,3,26,Benito Juarez
342,1,FALSE,259,5,TRUE,2,FALSE,TRUE,TRUE,1,3,4,73,Benito Juarez
343,7,TRUE,84,19,FALSE,1,TRUE,TRUE,FALSE,1,1,5,81,Benito Juarez
344,4,TRUE,234,91,FALSE,3,TRUE,FALSE,FALSE,4,2,4,67,Benito Juarez
345,6,FALSE,492,79,FALSE,2,FALSE,FALSE,FALSE,4,3,2,55,Benito Juarez
346,6,FALSE,287,39,TRUE,2,TRUE,TRUE,FALSE,2,2,4,90,Benito Juarez
347,4,FALSE,442,52,TRUE,1,TRUE,FALSE,TRUE,4,3,6,79,Benito Juarez
348,5,TRUE,486,98,TRUE,3,TRUE,TRUE,TRUE,4,2,7,57,Benito Juarez
349,4,FALSE,175,15,TRUE,2,FALSE,TRUE,FALSE,1,3,5,22,Benito Juarez
350,1,FALSE,289,18,TRUE,4,TRUE,TRUE,FALSE,2,2,1,17,Benito Juarez
351,7,FALSE,278,1,TRUE,4,FALSE,FALSE,FALSE,2,4,2,43,Benito Juarez
352,7,FALSE,489,17,FALSE,4,TRUE,TRUE,FALSE,2,2,7,73,Benito Juarez
353,3,TRUE,191,74,FALSE,3,TRUE,TRUE,TRUE,1,4,7,60,Benito Juarez
354,3,TRUE,223,61,FALSE,1,FALSE,FALSE,FALSE,3,4,3,24,Benito Juarez
355,4,FALSE,93,15,FALSE,1,FALSE,TRUE,TRUE,5,2,3,36,Benito Juarez
356,2,FALSE,402,4,TRUE,2,TRUE,TRUE,FALSE,4,4,4,68,Benito Juarez
357,2,TRUE,332,28,TRUE,4,FALSE,FALSE,FALSE,2,1,4,31,Benito Juarez
358,7,FALSE,478,42,FALSE,2,FALSE,FALSE,FALSE,2,3,1,71,Benito Juarez
359,2,FALSE,64,54,TRUE,2,FALSE,FALSE,FALSE,5,1,2,66,Benito Juarez
360,6,TRUE,288,51,TRUE,3,FALSE,FALSE,FALSE,5,2,1,71,Benito Juarez
361,4,TRUE,413,91,FALSE,3,TRUE,TRUE,FALSE,4,1,1,10,Benito Juarez
362,4,TRUE,463,28,FALSE,1,TRUE,FALSE,FALSE,1,3,1,63,Benito Juarez
363,5,TRUE,83,64,FALSE,2,TRUE,TRUE,TRUE,4,2,5,11,Benito Juarez
364,2,TRUE,389,1,TRUE,2,FALSE,FALSE,FALSE,2,1,1,33,Benito Juarez
365,3,TRUE,217,93,FALSE,4,FALSE,FALSE,FALSE,3,1,4,26,Benito Juarez
366,5,FALSE,422,12,FALSE,1,TRUE,TRUE,TRUE,1,4,7,73,Benito Juarez
367,5,TRUE,412,94,FALSE,1,FALSE,TRUE,TRUE,4,4,7,49,Benito Juarez
368,1,FALSE,250,15,TRUE,1,FALSE,FALSE,FALSE,5,4,3,19,Benito Juarez
369,4,TRUE,133,81,FALSE,4,FALSE,TRUE,TRUE,3,3,2,98,Benito Juarez
370,2,TRUE,367,45,FALSE,1,TRUE,FALSE,FALSE,2,1,2,78,Benito Juarez
371,1,TRUE,486,54,TRUE,3,TRUE,TRUE,TRUE,3,2,5,98,Benito Juarez
372,3,FALSE,335,36,FALSE,4,TRUE,TRUE,TRUE,3,2,7,48,Benito Juarez
373,1,TRUE,365,24,TRUE,2,FALSE,TRUE,TRUE,5,3,1,83,Benito Juarez
374,4,FALSE,17,79,FALSE,3,FALSE,FALSE,FALSE,3,3,4,19,Benito Juarez
375,1,TRUE,183,78,FALSE,2,FALSE,FALSE,FALSE,1,2,6,2,Benito Juarez
376,1,FALSE,298,74,TRUE,2,FALSE,FALSE,TRUE,1,3,2,55,Benito Juarez
377,2,TRUE,402,47,TRUE,3,FALSE,FALSE,FALSE,5,2,1,45,Benito Juarez
378,6,TRUE,63,1,TRUE,3,FALSE,FALSE,FALSE,3,3,7,98,Benito Juarez
379,4,FALSE,309,42,TRUE,1,TRUE,TRUE,FALSE,5,3,7,75,Benito Juarez
380,1,TRUE,57,54,FALSE,4,FALSE,FALSE,FALSE,1,2,6,57,Benito Juarez
381,3,TRUE,343,10,TRUE,2,FALSE,TRUE,FALSE,3,1,7,81,Benito Juarez
382,5,TRUE,260,61,FALSE,1,TRUE,TRUE,TRUE,4,4,3,38,Benito Juarez
383,2,FALSE,395,5,TRUE,4,FALSE,TRUE,FALSE,4,2,3,50,Benito Juarez
384,6,FALSE,124,17,TRUE,2,TRUE,FALSE,FALSE,5,3,5,1,Benito Juarez
385,6,TRUE,430,17,FALSE,4,TRUE,TRUE,FALSE,2,3,6,16,Benito Juarez
386,7,TRUE,4,34,FALSE,3,TRUE,FALSE,TRUE,2,1,3,27,Benito Juarez
387,3,TRUE,250,92,FALSE,3,FALSE,FALSE,TRUE,2,2,4,100,Benito Juarez
388,2,FALSE,30,54,FALSE,3,TRUE,TRUE,TRUE,4,4,7,45,Benito Juarez
389,5,FALSE,65,76,TRUE,3,TRUE,TRUE,TRUE,4,2,3,74,Benito Juarez
390,1,TRUE,405,31,FALSE,1,FALSE,FALSE,TRUE,1,4,4,5,Benito Juarez
391,5,TRUE,111,55,FALSE,1,TRUE,FALSE,FALSE,5,2,7,66,Benito Juarez
392,4,FALSE,306,34,TRUE,2,FALSE,FALSE,TRUE,3,1,7,19,Benito Juarez
393,5,FALSE,49,78,TRUE,3,FALSE,TRUE,TRUE,2,1,5,34,Benito Juarez
394,5,TRUE,169,69,TRUE,2,FALSE,TRUE,FALSE,1,3,4,37,Benito Juarez
395,6,TRUE,165,92,FALSE,4,FALSE,TRUE,FALSE,5,1,1,91,Benito Juarez
396,3,FALSE,137,8,TRUE,3,TRUE,TRUE,FALSE,4,4,7,52,Benito Juarez
397,5,FALSE,124,76,FALSE,2,TRUE,FALSE,FALSE,1,4,3,18,Benito Juarez
398,3,FALSE,463,3,FALSE,3,FALSE,TRUE,FALSE,3,4,2,72,Benito Juarez
399,2,TRUE,386,33,TRUE,1,FALSE,TRUE,TRUE,5,1,6,61,Benito Juarez
400,7,FALSE,325,88,FALSE,1,FALSE,FALSE,FALSE,4,3,4,51,Benito Juarez
401,4,TRUE,351,94,TRUE,3,FALSE,TRUE,TRUE,3,3,7,10,Benito Juarez
402,6,FALSE,214,74,TRUE,2,TRUE,TRUE,TRUE,5,2,7,25,Benito Juarez
403,6,TRUE,46,63,FALSE,4,FALSE,TRUE,FALSE,4,4,3,62,Benito Juarez
404,6,TRUE,209,81,TRUE,1,FALSE,FALSE,FALSE,4,4,6,22,Benito Juarez
405,5,TRUE,276,15,TRUE,1,TRUE,TRUE,TRUE,5,3,5,84,Benito Juarez
406,5,FALSE,109,43,TRUE,1,TRUE,TRUE,TRUE,2,1,2,6,Benito Juarez
407,6,TRUE,237,23,FALSE,1,FALSE,FALSE,FALSE,2,1,7,99,Benito Juarez
408,3,FALSE,88,62,FALSE,3,FALSE,FALSE,FALSE,1,2,1,92,Benito Juarez
409,3,FALSE,68,13,FALSE,2,FALSE,TRUE,TRUE,2,3,4,81,Benito Juarez
410,3,TRUE,18,14,FALSE,3,FALSE,TRUE,FALSE,5,1,2,96,Benito Juarez
411,3,FALSE,445,34,TRUE,1,TRUE,FALSE,FALSE,1,2,2,91,Benito Juarez
412,4,FALSE,77,22,FALSE,3,TRUE,TRUE,TRUE,1,2,7,93,Benito Juarez
413,5,TRUE,114,94,FALSE,3,TRUE,FALSE,FALSE,3,4,2,33,Benito Juarez
414,7,FALSE,109,54,TRUE,4,TRUE,FALSE,FALSE,1,4,4,7,Benito Juarez
415,4,FALSE,468,59,FALSE,3,TRUE,FALSE,TRUE,4,2,5,47,Benito Juarez
416,6,TRUE,221,90,FALSE,3,FALSE,TRUE,FALSE,4,3,3,58,Benito Juarez
417,3,FALSE,195,5,FALSE,1,TRUE,TRUE,TRUE,1,1,2,37,Benito Juarez
418,2,FALSE,88,12,FALSE,1,TRUE,TRUE,FALSE,3,1,6,61,Benito Juarez
419,2,TRUE,391,50,FALSE,4,TRUE,FALSE,FALSE,2,4,4,38,Benito Juarez
420,7,TRUE,449,95,TRUE,1,FALSE,TRUE,FALSE,5,4,5,46,Benito Juarez
421,2,TRUE,416,2,TRUE,2,FALSE,TRUE,FALSE,5,1,6,1,Benito Juarez
422,3,TRUE,319,94,TRUE,2,TRUE,TRUE,FALSE,2,3,2,70,Benito Juarez
423,2,TRUE,204,79,TRUE,3,FALSE,TRUE,FALSE,1,4,7,68,Benito Juarez
424,4,TRUE,45,57,FALSE,1,TRUE,FALSE,TRUE,2,2,2,66,Benito Juarez
425,4,FALSE,367,25,FALSE,2,FALSE,FALSE,TRUE,2,2,6,14,Benito Juarez
426,6,TRUE,468,41,FALSE,1,TRUE,TRUE,FALSE,5,2,7,79,Benito Juarez
427,7,FALSE,338,57,TRUE,2,TRUE,TRUE,TRUE,4,1,7,41,Benito Juarez
428,7,TRUE,251,62,FALSE,4,FALSE,TRUE,TRUE,2,1,2,88,Benito Juarez
429,4,TRUE,99,64,TRUE,1,FALSE,TRUE,TRUE,5,3,5,9,Benito Juarez
430,6,FALSE,479,59,TRUE,4,FALSE,TRUE,FALSE,2,3,6,68,Benito Juarez
431,1,TRUE,204,92,FALSE,1,FALSE,TRUE,FALSE,2,2,3,83,Benito Juarez
432,7,FALSE,366,96,TRUE,3,FALSE,FALSE,FALSE,1,2,5,60,Benito Juarez
433,3,FALSE,145,14,TRUE,3,FALSE,TRUE,TRUE,2,4,2,21,Benito Juarez
434,4,TRUE,463,96,TRUE,2,TRUE,TRUE,TRUE,4,4,6,86,Benito Juarez
435,4,FALSE,380,60,TRUE,2,TRUE,TRUE,TRUE,4,1,7,96,Benito Juarez
436,5,TRUE,274,5,FALSE,4,TRUE,FALSE,TRUE,2,3,4,38,Benito Juarez
437,4,TRUE,426,6,TRUE,2,TRUE,FALSE,FALSE,5,3,4,49,Benito Juarez
438,5,FALSE,53,19,FALSE,2,TRUE,FALSE,FALSE,2,3,5,40,Benito Juarez
439,4,TRUE,57,49,TRUE,4,TRUE,TRUE,TRUE,4,2,4,15,Benito Juarez
440,1,FALSE,58,34,TRUE,3,TRUE,TRUE,FALSE,5,3,7,21,Benito Juarez
441,1,FALSE,162,62,FALSE,3,FALSE,FALSE,TRUE,5,1,3,36,Benito Juarez
442,7,FALSE,105,73,TRUE,3,TRUE,TRUE,FALSE,1,3,2,17,Benito Juarez
443,1,TRUE,34,81,TRUE,2,FALSE,TRUE,FALSE,1,2,3,96,Benito Juarez
444,6,TRUE,347,91,TRUE,4,TRUE,FALSE,FALSE,5,3,4,43,Benito Juarez
445,2,FALSE,47,40,TRUE,3,FALSE,TRUE,TRUE,4,1,3,74,Benito Juarez
446,5,TRUE,380,70,TRUE,3,TRUE,TRUE,FALSE,2,2,2,78,Benito Juarez
447,5,FALSE,63,97,FALSE,3,FALSE,FALSE,TRUE,1,2,3,25,Benito Juarez
448,2,TRUE,106,48,FALSE,2,FALSE,FALSE,TRUE,4,1,1,4,Benito Juarez
449,5,FALSE,496,75,TRUE,1,FALSE,TRUE,FALSE,3,2,2,14,Benito Juarez
450,2,TRUE,350,56,FALSE,3,TRUE,FALSE,TRUE,1,1,3,14,Benito Juarez
451,2,TRUE,133,74,FALSE,2,FALSE,FALSE,TRUE,3,4,6,80,Benito Juarez
452,7,FALSE,399,29,FALSE,2,FALSE,FALSE,FALSE,1,2,5,59,Benito Juarez
453,3,FALSE,56,42,TRUE,2,TRUE,FALSE,FALSE,4,3,5,59,Benito Juarez
454,5,TRUE,33,44,FALSE,1,FALSE,FALSE,FALSE,4,2,6,46,Benito Juarez
455,2,FALSE,102,23,FALSE,4,TRUE,FALSE,TRUE,4,4,6,91,Benito Juarez
456,4,FALSE,102,72,TRUE,2,FALSE,FALSE,TRUE,5,3,4,12,Benito Juarez
457,4,TRUE,268,39,FALSE,2,FALSE,FALSE,TRUE,3,2,7,30,Benito Juarez
458,2,FALSE,72,40,FALSE,1,FALSE,FALSE,FALSE,4,4,1,13,Benito Juarez
459,7,TRUE,431,78,TRUE,2,FALSE,TRUE,TRUE,1,2,3,3,Benito Juarez
460,1,FALSE,257,12,FALSE,4,FALSE,TRUE,FALSE,3,2,4,62,Benito Juarez
461,5,FALSE,430,82,FALSE,3,FALSE,TRUE,FALSE,1,4,6,12,Benito Juarez
462,6,FALSE,285,48,TRUE,2,TRUE,FALSE,TRUE,5,4,5,19,Benito Juarez
463,3,TRUE,313,91,TRUE,1,FALSE,FALSE,FALSE,1,3,1,74,Benito Juarez
464,7,TRUE,367,5,FALSE,4,FALSE,TRUE,TRUE,2,3,3,61,Benito Juarez
465,2,FALSE,94,21,FALSE,3,FALSE,TRUE,TRUE,1,1,5,86,Benito Juarez
466,3,FALSE,283,53,TRUE,2,FALSE,FALSE,TRUE,3,3,6,97,Benito Juarez
467,2,TRUE,82,22,TRUE,2,TRUE,FALSE,FALSE,1,2,2,93,Benito Juarez
468,7,TRUE,334,42,FALSE,4,TRUE,TRUE,TRUE,1,3,7,71,Benito Juarez
469,2,TRUE,380,4,TRUE,4,TRUE,TRUE,TRUE,4,4,7,34,Benito Juarez
470,3,FALSE,299,7,FALSE,2,FALSE,TRUE,TRUE,5,3,5,52,Benito Juarez
471,7,FALSE,265,66,TRUE,4,TRUE,TRUE,FALSE,5,4,6,79,Benito Juarez
472,1,FALSE,219,37,FALSE,3,FALSE,TRUE,TRUE,5,3,7,54,Benito Juarez
473,5,TRUE,29,79,TRUE,4,TRUE,TRUE,TRUE,3,2,7,5,Benito Juarez
474,2,FALSE,264,53,FALSE,3,FALSE,TRUE,FALSE,4,4,7,80,Benito Juarez
475,4,TRUE,335,34,TRUE,4,TRUE,FALSE,FALSE,2,1,7,91,Benito Juarez
476,7,FALSE,167,83,TRUE,2,FALSE,TRUE,TRUE,2,1,1,58,Benito Juarez
477,1,TRUE,479,66,FALSE,4,TRUE,FALSE,FALSE,2,2,4,3,Benito Juarez
478,6,TRUE,180,29,FALSE,1,TRUE,FALSE,FALSE,3,1,2,34,Benito Juarez
479,3,FALSE,264,49,FALSE,4,TRUE,TRUE,TRUE,3,4,3,77,Benito Juarez
480,7,TRUE,466,36,FALSE,2,FALSE,TRUE,TRUE,1,4,6,97,Benito Juarez
481,2,TRUE,358,19,FALSE,1,FALSE,FALSE,FALSE,3,3,1,62,Benito Juarez
482,3,FALSE,345,22,FALSE,3,FALSE,FALSE,FALSE,1,4,4,100,Benito Juarez
483,1,FALSE,110,11,FALSE,1,TRUE,TRUE,TRUE,2,1,3,79,Benito Juarez
484,5,TRUE,9,14,TRUE,2,TRUE,FALSE,TRUE,5,2,2,30,Benito Juarez
485,2,FALSE,165,40,TRUE,3,TRUE,FALSE,FALSE,3,4,3,42,Benito Juarez
486,7,FALSE,348,80,TRUE,3,FALSE,FALSE,FALSE,3,1,6,29,Benito Juarez
487,2,TRUE,402,89,TRUE,3,TRUE,FALSE,TRUE,2,4,4,63,Benito Juarez
488,7,TRUE,288,1,TRUE,2,TRUE,FALSE,TRUE,3,3,6,42,Benito Juarez
489,1,TRUE,281,65,TRUE,4,TRUE,TRUE,FALSE,3,1,4,15,Benito Juarez
490,7,TRUE,469,36,FALSE,2,TRUE,TRUE,TRUE,3,2,1,69,Benito Juarez
491,3,TRUE,410,21,TRUE,3,FALSE,TRUE,FALSE,2,1,6,45,Benito Juarez
492,7,FALSE,189,87,TRUE,4,FALSE,FALSE,TRUE,5,2,3,12,Benito Juarez
493,7,FALSE,372,28,TRUE,2,FALSE,FALSE,FALSE,5,1,3,86,Benito Juarez
494,2,TRUE,409,1,TRUE,2,FALSE,FALSE,TRUE,4,1,3,29,Benito Juarez
495,7,FALSE,11,17,FALSE,1,FALSE,TRUE,TRUE,2,1,7,42,Benito Juarez
496,2,TRUE,223,89,FALSE,1,FALSE,TRUE,FALSE,5,1,3,19,Benito Juarez
497,1,TRUE,55,51,FALSE,4,TRUE,FALSE,TRUE,3,3,5,61,Benito Juarez
498,5,TRUE,204,18,TRUE,3,TRUE,FALSE,FALSE,1,1,7,78,Benito Juarez
499,4,TRUE,257,53,FALSE,3,TRUE,TRUE,FALSE,2,4,2,9,Benito Juarez
500,4,TRUE,43,31,TRUE,3,TRUE,TRUE,TRUE,3,1,3,1,Benito Juarez
501,1,FALSE,309,75,FALSE,2,FALSE,TRUE,TRUE,1,1,5,87,Benito Juarez
502,1,FALSE,202,40,FALSE,4,FALSE,TRUE,TRUE,1,3,6,8,Benito Juarez
503,5,TRUE,54,61,FALSE,2,TRUE,TRUE,FALSE,1,3,1,84,Benito Juarez
504,7,TRUE,433,73,FALSE,1,FALSE,TRUE,FALSE,1,1,5,8,Benito Juarez
505,7,FALSE,428,100,FALSE,1,FALSE,TRUE,FALSE,1,1,2,58,Benito Juarez
506,7,FALSE,489,28,TRUE,4,TRUE,TRUE,FALSE,3,3,7,36,Benito Juarez
507,4,TRUE,17,47,TRUE,3,FALSE,FALSE,FALSE,3,3,4,43,Benito Juarez
508,1,TRUE,433,34,FALSE,4,FALSE,TRUE,TRUE,3,2,2,43,Benito Juarez
509,4,TRUE,206,14,FALSE,3,TRUE,TRUE,TRUE,1,1,2,59,Benito Juarez
510,4,FALSE,486,100,TRUE,4,FALSE,FALSE,TRUE,5,2,2,1,Benito Juarez
511,7,TRUE,288,51,TRUE,3,TRUE,FALSE,TRUE,2,4,1,35,Benito Juarez
512,3,FALSE,421,56,TRUE,1,TRUE,FALSE,TRUE,3,4,1,30,Benito Juarez
513,3,FALSE,128,30,FALSE,4,TRUE,FALSE,TRUE,4,4,7,78,Benito Juarez
514,5,TRUE,425,94,TRUE,4,TRUE,TRUE,FALSE,2,4,2,75,Benito Juarez
515,7,FALSE,232,23,TRUE,2,TRUE,FALSE,FALSE,4,1,6,88,Benito Juarez
